File,Title,Summary,Glossary,Outline,Image,Markdown
"""ch07-conclusions-TFaS.pdf""",Understanding Human Intuition and Decision Making,"The document explores how human thought processes, governed by System 1 and System 2, influence decision-making and the tendency to jump to conclusions, highlighting biases, emotional coherence, and the implications of limited information on judgments and beliefs.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>1. **System 1**</td><td>The fast, automatic, and intuitive mode of thinking that generates quick conclusions without detailed analysis.</td></tr>
<tr><td>2. **System 2**</td><td>The slower, more deliberate, and logical mode of thinking responsible for analytical reasoning and critical evaluation.</td></tr>
<tr><td>3. **WYSIATI**</td><td>Acronym for ""What You See Is All There Is,"" referring to the cognitive bias where individuals rely solely on readily available information to form judgments.</td></tr>
<tr><td>4. **Halo Effect**</td><td>A cognitive bias where an observer’s overall impression of a person influences their feelings and thoughts about that person's traits or actions.</td></tr>
<tr><td>5. **Confirmation Bias**</td><td>The tendency to search for, interpret, and remember information in a way that confirms one’s preexisting beliefs.</td></tr>
<tr><td>6. **Ambiguity**</td><td>The quality of being open to more than one interpretation, often leading to rushed conclusions.</td></tr>
<tr><td>7. **Cognitive Ease**</td><td>A state of mental comfort that occurs when individuals are not challenged by conflicting information or complicated tasks.</td></tr>
<tr><td>8. **Positive Test Strategy**</td><td>A method of hypothesis testing where a person looks for evidence that supports their beliefs rather than trying to falsify them.</td></tr>
<tr><td>9. **Intuitive Errors**</td><td>Mistakes made in judgment due to reliance on automatic, instinctive thinking rather than systematic analysis.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction</li>
<li>1.1 Overview of Intuitive Thinking</li>
<ul>
<li>1.2 System 1 vs. System 2</li>
</ul>
<li>2. Jumping to Conclusions</li>
<ul>
<li>2.1 Efficiency vs. Risk</li>
</ul>
<li>2.2 Ambiguity in Perception</li>
<li>3. Neglect of Ambiguity and Suppression of Doubt</li>
<li>3.1 Examples of Ambiguous Interpretations</li>
<li>3.2 Mechanism of System 1</li>
<li>4. Bias to Believe and Confirm</li>
<li>4.1 Mental Systems Believe</li>
<li>4.2 Experimental Evidence</li>
<li>5. Exaggerated Emotional Coherence (Halo Effect)</li>
<li>5.1 Definition and Examples</li>
<li>5.2 Impact of First Impressions</li>
<li>6. The Importance of Independent Judgments</li>
<li>6.1 Decorrelating Errors</li>
<li>6.2 Applications in Decision Making</li>
<li>7. Conclusion</li>
<li>7.1 WYSIATI and Its Implications</li>
<li>7.2 Final Thoughts on Decision Making and Intuition</li>
</ul>",ch07-conclusions-TFaS.jpeg,ch07-conclusions-TFaS.md
"""ch08-judgments-TFaS.pdf""",Understanding Judgment: The Roles of System 1 and System 2,"This document explores the mechanisms of judgment through two cognitive systems, System 1 and System 2, highlighting how System 1 provides continuous assessments and intuitive judgments while System 2 engages in deliberate thinking and evaluation. It discusses basic assessments, judgment heuristics, and the influence of facial recognition on political decisions, demonstrating the interplay between automatic processes and conscious evaluations in human decision-making.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>- **System 1**</td><td>The fast, automatic, and intuitive cognitive system that operates continuously, generating assessments and judgments with minimal effort.</td></tr>
<tr><td>- **System 2**</td><td>The slow, deliberate, and analytical cognitive system that handles more complex decision-making tasks and requires focused attention.</td></tr>
<tr><td>- **Heuristics**</td><td>Mental shortcuts or rules of thumb that simplify decision-making processes and judgments, often influenced by biases.</td></tr>
<tr><td>- **Basic Assessments**</td><td>Automatic evaluations made by System 1 regarding threats, opportunities, familiarity, and safety, which guide intuitive judgments.</td></tr>
<tr><td>- **Mental Shotgun**</td><td>The phenomenon where System 1 performs excess computations beyond the intended task, leading to additional and often irrelevant information influencing judgments.</td></tr>
<tr><td>- **Intensity Matching**</td><td>The ability of System 1 to assess and compare different dimensions of intensity or quantity in judgments, such as happiness, crime severity, or political competence.</td></tr>
<tr><td>- **Prototype**</td><td>A typical example or representation of a category that influences judgments, particularly in evaluating averages rather than sums.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to Judgment</li>
<li>1.1 Overview of System 1 and System 2</li>
<li>1.2 Role of Automatic Processes in Judgment</li>
<li>2. Basic Assessments</li>
<li>2.1 Evolutionary Background</li>
<li>2.2 Discriminating Friend from Foe</li>
<li>3. Heuristics and Voting Behavior</li>
<li>3.1 Facials Cues and Political Competence</li>
<li>3.2 Impact on Different Voter Categories</li>
<li>4. Cognitive Evaluations</li>
<li>4.1 Language Understanding and Basic Assessments</li>
<li>4.2 Intensity Matching and Summative Judgments</li>
<li>5. The Mental Shotgun</li>
<li>5.1 Excess Computations and Their Effects</li>
<li>5.2 Examples of Mental Shotgun in Experiments</li>
<li>6. Conclusion</li>
<li>6.1 Implications of Judgment Mechanisms</li>
</ul>",ch08-judgments-TFaS.jpeg,ch08-judgments-TFaS.md
"""ch09-easier-questions-TFaS.pdf""",Intuitive Judgments: The Mechanics of Substitution and Heuristics in Decision Making,"This document explores how humans generate intuitive opinions through the substitution of harder questions with easier heuristic ones, detailing the operations of System 1 and System 2 in judgment, the mental shotgun effect, and the affect heuristic, while demonstrating these concepts through examples and experiments.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>- **System 1**</td><td>The intuitive, automatic part of the brain that generates quick impressions and feelings with little effort or voluntary control.</td></tr>
<tr><td>- **System 2**</td><td>The deliberative, analytical part of the brain that performs complex reasoning and decision-making tasks but tends to follow the path of least resistance.</td></tr>
<tr><td>- **Target Question**</td><td>The complex question that an individual intends to answer or assess.</td></tr>
<tr><td>- **Heuristic Question**</td><td>The simpler question that is answered instead of the target question, often leading to intuitive conclusions.</td></tr>
<tr><td>- **Intensity Matching**</td><td>The cognitive process of aligning different types of evaluations (e.g., emotional intensity to numerical values).</td></tr>
<tr><td>- **Affect Heuristic**</td><td>The tendency for people's emotional responses to shape their beliefs and perceptions regarding risks and benefits.</td></tr>
<tr><td>- **WYSIATI (What You See Is All There Is)**</td><td>The principle that a person's current knowledge or feelings dominate their judgments, leading to an incomplete understanding of situations.</td></tr>
<tr><td>- **Mental Shotgun**</td><td>The phenomenon where people generate multiple answers quickly, often without control over which ones are selected.</td></tr>
<tr><td>- **Loss Aversion**</td><td>The tendency for individuals to prefer avoiding losses over acquiring equivalent gains.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to Intuitive Judgments</li>
<li>1.1 The experience of being rarely stumped</li>
<li>1.2 Overview of System 1 and System 2</li>
<li>2. Substitution and Heuristics</li>
<li>2.1 Explanation of the substitution process</li>
<li>2.2 The role of heuristic questions</li>
<li>2.3 Pólya’s principles in problem-solving</li>
<li>3. Case Studies and Examples</li>
<li>3.1 Difficult target questions and heuristic answers</li>
<li>3.2 3-D heuristic illustrations</li>
<li>3.3 The mood heuristic in surveys</li>
<li>4. Emotional Influences on Judgments</li>
<li>4.1 The affect heuristic and decision-making</li>
<li>4.2 Influence of emotional states on belief formation</li>
<li>5. Characteristics of System 1</li>
<li>5.1 Automatic and fast processing features</li>
<li>5.2 Cognitive biases and limitations</li>
<li>5.3 Patterns of evidence evaluation and decision frameworks</li>
</ul>",ch09-easier-questions-TFaS.jpeg,ch09-easier-questions-TFaS.md
"""ch10-small-numbers-TFaS.pdf""",Understanding the Law of Small Numbers in Epidemiology and Statistics,"This document examines the statistical phenomenon known as the ""Law of Small Numbers,"" highlighting the common misinterpretations that arise from small sample sizes, particularly in epidemiological studies of kidney cancer incidence across U.S. counties, and demonstrating how randomness can lead to significant errors in causal reasoning.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>- **Law of Small Numbers**</td><td>The misconception that small sample sizes can represent the characteristics of larger populations, leading to exaggerated belief in the consistency of small samples.</td></tr>
<tr><td>- **Sampling Variation**</td><td>The natural variability that occurs when selecting a subset (sample) from a larger population, which can result in different results when the sample is repeated.</td></tr>
<tr><td>- **Extreme Outcomes**</td><td>Results that are significantly higher or lower than the average, often observed in small sample sizes due to sampling fluctuations.</td></tr>
<tr><td>- **Causal Connection**</td><td>The perceived relationship where one event or condition is inferred to be the cause of another, often incorrectly drawn from statistical outcomes.</td></tr>
<tr><td>- **Statistical Artifacts**</td><td>Deceptive outcomes or observations that arise due to the methods of data collection rather than actual differences in the phenomenon being studied.</td></tr>
<tr><td>- **Epidemiology**</td><td>The branch of medicine that deals with the incidence, distribution, and control of diseases within populations.</td></tr>
<tr><td>- **Statistical Precision**</td><td>The degree to which repeated measurements or calculations yield consistent results, typically higher in larger sample sizes.</td></tr>
<tr><td>- **Pattern Seeking**</td><td>The tendency of humans to perceive trends and patterns in random data, leading to erroneous conclusions about causality.</td></tr>
<tr><td>- **Randomness**</td><td>The lack of pattern or predictability in events, which can often be misinterpreted as a sign of a structured sequence or intention.</td></tr>
<tr><td>- **Intuition in Statistics**</td><td>The mental shortcuts and beliefs individuals hold regarding statistical outcomes, which are often flawed when it comes to understanding sampling and variation.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to the Law of Small Numbers</li>
<li>1.1 Observations from Kidney Cancer Incidence Studies</li>
<li>1.2 Misinterpretations of Epidemiological Data</li>
<li>2. Statistical Concepts</li>
<li>2.1 Sampling Variation and Its Implications</li>
<li>2.2 Extreme Outcomes in Small Samples</li>
<li>2.3 The Role of Sample Size in Statistical Analysis</li>
<li>3. Cognitive Biases and Misunderstandings</li>
<li>3.1 Human Tendency to Seek Causation</li>
<ul>
<li>3.2 Intuition vs. Statistical Reasoning</li>
</ul>
<li>3.3 The Effect of Randomness on Perceived Patterns</li>
<li>4. Conclusion</li>
<li>4.1 The Importance of Understanding Sample Size</li>
<li>4.2 Recommendations for Researchers</li>
</ul>",,ch10-small-numbers-TFaS.md
"""ch11-anchors-TFaS.pdf""",The Anchoring Effect: Understanding Influence and Decision Making,"This document explores the anchoring effect, a cognitive bias where individuals rely heavily on a specific reference point (anchor) when making numerical estimates or decisions, demonstrating its impact through experiments and highlighting the mechanisms of adjustment and priming.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>1. **Anchoring Effect**</td><td>A cognitive bias in which individuals base their estimates and decisions on an initial reference point, or anchor, perceived as relevant, even if it is arbitrary.</td></tr>
<tr><td>2. **System 1**</td><td>The intuitive, automatic, and fast cognitive process that operates unconsciously, often leading to biases and heuristics in judgment.</td></tr>
<tr><td>3. **System 2**</td><td>The more deliberate, analytical, and slow cognitive process engaged in rational thinking and effortful decision-making.</td></tr>
<tr><td>4. **Insufficient Adjustment**</td><td>A phenomenon where individuals fail to make adequate corrections to their estimates away from an initial anchor, leading to distorted judgments.</td></tr>
<tr><td>5. **Priming**</td><td>A psychological effect where exposure to a certain stimulus influences response to a subsequent stimulus, often without conscious guidance.</td></tr>
<tr><td>6. **Heuristic**</td><td>A mental shortcut that allows people to solve problems and make judgments quickly and efficiently, often at the cost of accuracy.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to Anchoring Effect</li>
<li>1.1 Experiment Overview</li>
<li>1.2 Definition and Importance</li>
<li>2. Mechanisms of Anchoring</li>
<li>2.1 Anchoring as Adjustment</li>
<ul>
<li>2.1.1 Insufficient Adjustment Phenomenon</li>
<li>2.1.2 Evidence from Psychological Studies</li>
</ul>
<li>2.2 Anchoring as Priming Effect</li>
<ul>
<li>2.2.1 Associative Coherence</li>
<li>2.2.2 Evidence from Temperature and Price Studies</li>
</ul>
<li>3. Measurement of Anchoring</li>
<li>3.1 The Anchoring Index</li>
<li>3.2 Real-World Applications</li>
<ul>
<li>3.2.1 Real-Estate Pricing</li>
<li>3.2.2 Willingness to Pay Studies</li>
</ul>
<li>4. Implications and Strategies</li>
<li>4.1 Uses in Marketing and Negotiation</li>
<li>4.2 Strategies to Mitigate Anchoring Effects</li>
<li>4.3 Impact on Public Policy Decisions</li>
</ul>",,ch11-anchors-TFaS.md
"""ch12-availability-TFaS.pdf""",The Availability Heuristic: Understanding Cognitive Biases in Judgment and Decision Making,"This document explores the availability heuristic, a cognitive bias affecting how individuals estimate frequencies and judgments based on the ease of recalling examples from memory, highlighting its implications in various contexts, including personal relationships and risk assessment.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>- **Availability Heuristic**</td><td>A mental shortcut that relies on immediate examples that come to a person’s mind when evaluating a specific topic, concept, method, or decision.</td></tr>
<tr><td>- **Cognitive Bias**</td><td>A systematic pattern of deviation from norm or rationality in judgment, leading to illogical conclusions and perceptions.</td></tr>
<tr><td>- **Fluency**</td><td>The ease with which information is processed or recalled, influencing individuals' judgments and beliefs.</td></tr>
<tr><td>- **System 1 and System 2**</td><td>Concepts introduced by psychologist Daniel Kahneman; System 1 refers to fast, automatic, and intuitive thinking, while System 2 is slower, more deliberate, and analytical.</td></tr>
<tr><td>- **Debiasing**</td><td>The process of reducing biases in judgment and decision-making, often through increased awareness and critical analysis of one's thinking.</td></tr>
<tr><td>- **Salient Events**</td><td>Events or experiences that are particularly noticeable or important, making them easier to remember and recall.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to the Availability Heuristic</li>
<li>1.1 Background and Historical Context</li>
<li>1.2 Key Contributors and Research Teams</li>
<li>2. Mechanisms of Availability</li>
<li>2.1 Definition and Process</li>
<li>2.2 Factors Influencing Availability</li>
<ul>
<li>2.2.1 Salience of Events</li>
<li>2.2.2 Personal Experiences</li>
<li>2.2.3 Media Coverage and Vivid Examples</li>
</ul>
<li>3. Implications of Availability Heuristic</li>
<li>3.1 Bias in Self-Assessment and Relationships</li>
<li>3.2 Role of Context and Emotion</li>
<ul>
<li>3.2.1 Personal Involvement and Mental State</li>
</ul>
<li>3.3 Overconfidence and Decision Making</li>
<li>4. Experimental Evidence</li>
<li>4.1 Key Studies by Norbert Schwarz</li>
<li>4.2 Effects of Listing Instances</li>
<li>5. Conclusion</li>
<li>5.1 Summary of Findings</li>
<li>5.2 Suggestions for Future Research and Application</li>
</ul>",,ch12-availability-TFaS.md
"""ch13-avail-emotion-TFaS.pdf""","Availability, Emotion, and Risk: Understanding Public Perceptions and Expert Opinions","This document explores the interplay between availability, emotion, and risk perception, highlighting how public judgments of risk are often skewed by emotional responses and media coverage, leading to discrepancies between expert assessments and public concerns, ultimately influencing policy decisions.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>- **Availability Heuristic</td><td>** A mental shortcut that relies on immediate examples that come to a person's mind when evaluating a specific topic, concept, method, or decision.</td></tr>
<tr><td>- **Affect Heuristic</td><td>** A cognitive bias where people make decisions based on their emotions toward a particular object or risk rather than on an analytical assessment of facts.</td></tr>
<tr><td>- **Risk Cascade</td><td>** A self-sustaining chain of events where initial media coverage of an event leads to heightened public concern and subsequent media reporting, which can result in significant political and regulatory responses.</td></tr>
<tr><td>- **Probability Neglect</td><td>** A phenomenon where the perceived likelihood of an event is overlooked or minimized, leading to a disproportionate fear or concern about lower probability risks.</td></tr>
<tr><td>- **Public Complacency</td><td>** A gradual reduction in concern or vigilance regarding risks over time, often following a significant event or disaster.</td></tr>
<tr><td>- **Expertise Bias</td><td>** The tendency for individuals with expertise to maintain certain judgments that may diverge from layperson perceptions, often based on quantitatively assessed risks.</td></tr>
<tr><td>- **Risk Perception</td><td>** The subjective judgment that people make about the characteristics and severity of a risk, influenced by emotional responses and cognitive biases.</td></tr>
<tr><td>- **Availability Cascade</td><td>** A sequence where the media and public response to an initial event amplifies concern and leads to significant societal or regulatory changes.</td></tr>
<tr><td>- **Emotional Tail Wags the Rational Dog</td><td>** A phrase indicating that emotional responses often drive decision-making more than logical reasoning.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction</li>
<li>1.1 Overview of Availability and Risk</li>
<li>1.2 Importance of Emotion in Risk Perception</li>
<li>2. Availability and Affect</li>
<li>2.1 Research on Availability Bias</li>
<ul>
<li>2.1.1 Study Findings on Risk Perception</li>
</ul>
<li>2.2 Affect Heuristic and Decision Making</li>
<ul>
<li>2.2.1 Emotional Responses Influencing Judgment</li>
<li>3. Public Perceptions vs. Expert Judgment</li>
</ul>
<li>3.1 Differences in Risk Assessment</li>
<ul>
<ul>
<li>3.1.1 Layperson vs. Expert Perspectives</li>
</ul>
</ul>
<li>3.2 Availability Cascades and Policy Implications</li>
<ul>
<li>3.2.1 Case Studies: Love Canal and Alar Scare</li>
</ul>
<li>4. Conclusion</li>
<li>4.1 Balancing Expert Knowledge and Public Emotion</li>
<li>4.2 Implications for Policy Design</li>
</ul>",,ch13-avail-emotion-TFaS.md
"""ch14-tomw-specialty-TFaS.pdf""",Understanding Judgment and Decision-Making: The Role of Representativeness and Base Rates,"This document explores the concepts of representativeness and base rates in decision-making, demonstrating how people often misjudge probabilities by relying on stereotypes rather than statistical data. Through the example of a fictional graduate student, Tom W, it illustrates the tendency for individuals to substitute representativeness for accurate probability assessments, leading to systematic errors in judgment.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>- **Base Rate**</td><td>The proportion of individuals within a particular category, used as a reference for probability assessments.</td></tr>
<tr><td>- **Representativeness Heuristic**</td><td>A cognitive bias where individuals judge the probability of an event based on how similar it is to existing stereotypes or typical cases, often neglecting statistical realities.</td></tr>
<tr><td>- **System 1**</td><td>The fast, automatic, intuitive aspect of thinking that often relies on heuristics for quick judgments.</td></tr>
<tr><td>- **System 2**</td><td>The slower, deliberate, and analytical aspect of thinking that requires effort and is used for complex decision-making.</td></tr>
<tr><td>- **Diagnosticity**</td><td>The degree to which evidence favors a particular hypothesis over alternatives, influencing probability assessments.</td></tr>
<tr><td>- **Bayesian Reasoning**</td><td>A statistical approach that combines prior beliefs (base rates) with new evidence to update the probability of a hypothesis.</td></tr>
<tr><td>- **WY SIATI**</td><td>Stands for ""What You See Is All There Is,"" a principle that suggests people make judgments based on readily available information without considering other possibilities.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to Tom W’s Specialty</li>
<li>1.1 Importance of Base Rates</li>
<li>1.2 Influence of Personality Description</li>
<li>2. Predicting by Representativeness</li>
<li>2.1 Task Overview</li>
<li>2.2 Results of Graduate Student Rankings</li>
<li>2.3 Influence of Stereotypes</li>
<li>3. Sins of Representativeness</li>
<li>3.1 Insensitivity to Base Rates</li>
<li>3.2 Neglect of Evidence Quality</li>
<li>4. Disciplined Intuition and Bayesian Thinking</li>
<li>4.1 Key Principles for Probability Judgments</li>
<li>4.2 Bayesian Statistics Overview</li>
<li>4.3 Strategies to Improve Decision-Making</li>
</ul>",,ch14-tomw-specialty-TFaS.md
"""ch15-linda-TFaS.pdf""","The Linda Problem: Heuristics, Conjunction Fallacy, and Evaluative Judgment","This document discusses the Linda problem, an experimental study revealing the impact of heuristics on judgment, particularly in relation to the conjunction fallacy, which occurs when people estimate the likelihood of a combination of events as more probable than a single one, despite logical contradictions.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>Term</td><td>Linda Problem</td></tr>
<tr><td>Definition</td><td>A cognitive psychology experiment showcasing the conflict between representativeness and probability by asking participants to judge the likelihood of various scenarios involving a fictitious character named Linda.</td></tr>
<tr><td>Term</td><td>Heuristic</td></tr>
<tr><td>Definition</td><td>A mental shortcut or rule of thumb that simplifies decision-making and problem-solving but can lead to errors in judgment.</td></tr>
<tr><td>Term</td><td>Conjunction Fallacy</td></tr>
<tr><td>Definition</td><td>A logical error where individuals judge the probability of a conjunction of two events as more likely than the probability of one of the individual events alone.</td></tr>
<tr><td>Term</td><td>System 1 and System 2</td></tr>
<tr><td>Definition</td><td>Two modes of thinking proposed by Daniel Kahneman; System 1 is fast, intuitive, and emotional, while System 2 is slower, more deliberative, and logical.</td></tr>
<tr><td>Term</td><td>Representativeness</td></tr>
<tr><td>Definition</td><td>A cognitive bias where people assess the probability of an event based on its similarity to a stereotype or existing mental prototype rather than statistical analysis.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to the Linda Problem</li>
<li>1.1 Description of Linda</li>
<li>1.2 Purpose of the Experiment</li>
<li>2. Experimental Design</li>
<li>2.1 Between-subjects and Within-subject formats</li>
<li>2.2 Initial Findings</li>
<li>2.3 Extension of the Experiment</li>
<li>3. Results and Discussions</li>
<li>3.1 Results among different participant groups</li>
<ul>
<li>3.1.1 Undergraduates</li>
<li>3.1.2 Graduate students</li>
</ul>
<li>3.2 Conjunction Fallacy Overview</li>
<li>3.3 Implications on System 1 and System 2 judgment</li>
<li>4. Comparisons with Other Studies</li>
<li>4.1 Dinnerware Experiment</li>
<li>4.2 Baseball Card Experiment</li>
<li>5. Conclusion and Controversy</li>
<li>5.1 Summary of Findings</li>
<li>5.2 Reactions and Criticism in Academic Circles</li>
</ul>",ch15-linda-TFaS.jpeg,ch15-linda-TFaS.md
"""ch16-causes-stats-TFaS.pdf""","Bayesian Reasoning, Causal Base Rates, and Stereotyping in Judgment","This document explores the concepts of Bayesian reasoning and causal base rates through the cab problem, highlighting how people perceive statistical and causal information differently and the implications for understanding human behavior and decision-making.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>1. **Bayesian Reasoning**</td><td>A statistical method in which one updates the probability for a hypothesis as more evidence or information becomes available.</td></tr>
<tr><td>2. **Causal Base Rates**</td><td>Statistical figures that suggest a causal relationship, providing context to understanding behavior or events related to specific groups or situations.</td></tr>
<tr><td>3. **Statistical Base Rates**</td><td>Facts about a population that represent the overall rates of occurrences or characteristics in the absence of specific individual information.</td></tr>
<tr><td>4. **Stereotype**</td><td>A widely held but oversimplified belief about a particular group of people that is often used to infer traits or behaviors of individuals within that group.</td></tr>
<tr><td>5. **Diffusion of Responsibility**</td><td>A social phenomenon where individuals are less likely to take action in emergencies when others are present, as they believe someone else will intervene.</td></tr>
<tr><td>6. **Human Behavior**</td><td>The range of actions and mannerisms exhibited by individuals in conjunction with their environment, influenced by culture, society, and internal motivations.</td></tr>
<tr><td>7. **Statistical Facts**</td><td>Quantitative data that represents objective realities, often used to inform judgments or decisions.</td></tr>
<tr><td>8. **Causal Stories**</td><td>Narratives that explain events through the relationship between cause and effect, influential in how individuals interpret situations.</td></tr>
<tr><td>9. **Personal Responsibility**</td><td>The moral or ethical obligation of an individual to act, especially in situations necessitating intervention or help.</td></tr>
<tr><td>10. **Cognitive Flaw**</td><td>An error or bias in reasoning that leads individuals to make incorrect judgments or decisions.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction</li>
<ul>
<li>1.1. Overview of the cab problem</li>
<li>1.2. Importance of Bayesian reasoning</li>
<li>2. Causal Base Rates vs. Statistical Base Rates</li>
<li>2.1. Definitions and differences</li>
<li>2.2. Psychological implications and effects on judgment</li>
</ul>
<li>3. Stereotyping in Decision-Making</li>
<ul>
<ul>
<li>3.1. Example of Green vs. Blue cabs</li>
</ul>
<li>3.2. Impact of causal narratives on perception</li>
<li>3.3. Ethical considerations in stereotyping</li>
</ul>
<li>4. Experimentation on Human Behavior</li>
<ul>
<li>4.1. The helping experiment by Nisbett and Borgida</li>
<li>4.2. Participant responses and implications</li>
<li>4.3. Effects of individual cases versus statistical facts on learning</li>
</ul>
<li>5. Conclusion</li>
<ul>
<li>5.1. Summary of key findings</li>
<ul>
<li>5.2. Recommendations for teaching psychology and understanding human behavior.</li>
</ul>
</ul>
</ul>",,ch16-causes-stats-TFaS.md
"""ch17-regression-mean-TFaS.pdf""",Understanding Regression to the Mean and its Implications,"The document explores the statistical phenomenon of regression to the mean, illustrating how performance outcomes fluctuate due to random variables like luck, and how these fluctuations can mislead interpretations of reward and punishment in training scenarios, as well as in other contexts such as sports and psychology.","<table border=""1"">
<thead><tr><th>Term</th><th>Definition</th></tr></thead>
<tbody>
<tr><td>1. **Regression to the Mean**</td><td>A statistical phenomenon where extreme observations tend to be followed by more moderate ones, moving closer to the average.</td></tr>
<tr><td>2. **Correlation Coefficient**</td><td>A numerical measure of the strength and direction of the relationship between two variables, ranging from 0 to 1.</td></tr>
<tr><td>3. **Luck**</td><td>The concept of chance events influencing outcomes, particularly in contexts where skill levels are involved.</td></tr>
<tr><td>4. **Talent**</td><td>The inherent ability or skill level of an individual in a particular area.</td></tr>
<tr><td>5. **Feedback Loop**</td><td>A process in which the outcomes of an event influence future performances and perceptions, often complicating interpretations of success and failure.</td></tr>
<tr><td>6. **Control Group**</td><td>A group in an experiment that does not receive the treatment, used for comparison with the group that does receive the treatment.</td></tr>
<tr><td>7. **Extreme Performance**</td><td>Refers to outcomes that are significantly better or worse than the average, often leading to subsequent regression to the mean.</td></tr>
<tr><td>8. **Causal Interpretation**</td><td>The assumption that one event directly influences another, often misapplied in cases of regression.</td></tr>
</tbody></table>","<ul>
<li>1. Introduction to Regression to the Mean</li>
<li>1.1 Definition and Explanation</li>
<li>1.2 Historical Context and Discovery</li>
<li>2. Illustrations of Regression in Training and Performance</li>
<li>2.1 Case Study: Flight Instructors and Cadets</li>
<li>2.2 The Role of Rewards and Punishments</li>
<li>3. Talent and Luck in Performance Outcomes</li>
<li>3.1 Equations of Success</li>
<li>3.2 Golf Tournament Example</li>
<li>4. Misinterpretations of Regression</li>
<li>4.1 Common Causal Stories</li>
<li>4.2 Examples from Sports Broadcasting</li>
<li>5. The Importance of Control Groups in Research</li>
<li>5.1 Understanding Improvement in Treatment Groups</li>
<li>5.2 Regression to the Mean in Depressed Children</li>
<li>6. Conclusion and Implications for Understanding Human Behavior</li>
</ul>",ch17-regression-mean-TFaS.jpeg,ch17-regression-mean-TFaS.md
